image_path,image_group,frame_id,model_detection_count,model_strong_count,model_weak_count,model_noise_count,new_strong_count,new_review_count,new_color_corrected_count,new_weak_count,new_noise_count,heuristics_count,old_policy_debug_path,new_policy_debug_path,heuristics_only_debug_path,comparison_debug_path
images_weak_noise_raw/weak_20260630_103827_000058.jpg,images_weak_noise_raw,187,11,0,8,3,0,0,0,8,3,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000187_weak_20260630_103827_000058.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000187_weak_20260630_103827_000058.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000187_weak_20260630_103827_000058.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000187_weak_20260630_103827_000058.jpg
images_weak_noise_raw/weak_20260630_103829_000059.jpg,images_weak_noise_raw,188,13,0,9,4,0,0,0,9,4,1,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000188_weak_20260630_103829_000059.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000188_weak_20260630_103829_000059.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000188_weak_20260630_103829_000059.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000188_weak_20260630_103829_000059.jpg
images_weak_noise_raw/weak_20260630_103830_000060.jpg,images_weak_noise_raw,189,16,0,13,3,0,0,2,11,3,2,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000189_weak_20260630_103830_000060.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000189_weak_20260630_103830_000060.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000189_weak_20260630_103830_000060.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000189_weak_20260630_103830_000060.jpg
images_weak_noise_raw/weak_20260630_103832_000061.jpg,images_weak_noise_raw,190,12,0,12,0,0,0,0,12,0,1,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000190_weak_20260630_103832_000061.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000190_weak_20260630_103832_000061.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000190_weak_20260630_103832_000061.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000190_weak_20260630_103832_000061.jpg
images_weak_noise_raw/weak_20260630_103833_000062.jpg,images_weak_noise_raw,191,12,0,12,0,0,0,1,11,0,1,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000191_weak_20260630_103833_000062.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000191_weak_20260630_103833_000062.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000191_weak_20260630_103833_000062.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000191_weak_20260630_103833_000062.jpg
images_weak_noise_raw/weak_20260630_103835_000063.jpg,images_weak_noise_raw,192,5,0,4,1,0,0,0,4,1,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000192_weak_20260630_103835_000063.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000192_weak_20260630_103835_000063.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000192_weak_20260630_103835_000063.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000192_weak_20260630_103835_000063.jpg
images_weak_noise_raw/weak_20260630_103842_000064.jpg,images_weak_noise_raw,193,7,0,7,0,0,1,0,6,0,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000193_weak_20260630_103842_000064.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000193_weak_20260630_103842_000064.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000193_weak_20260630_103842_000064.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000193_weak_20260630_103842_000064.jpg
images_weak_noise_raw/weak_20260630_103849_000065.jpg,images_weak_noise_raw,194,6,0,3,3,0,0,1,2,3,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000194_weak_20260630_103849_000065.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000194_weak_20260630_103849_000065.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000194_weak_20260630_103849_000065.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000194_weak_20260630_103849_000065.jpg
images_weak_noise_raw/weak_20260630_103851_000066.jpg,images_weak_noise_raw,195,8,0,7,1,0,0,1,6,1,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000195_weak_20260630_103851_000066.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000195_weak_20260630_103851_000066.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000195_weak_20260630_103851_000066.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000195_weak_20260630_103851_000066.jpg
images_weak_noise_raw/weak_20260630_103852_000067.jpg,images_weak_noise_raw,196,7,0,6,1,0,1,1,4,1,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000196_weak_20260630_103852_000067.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000196_weak_20260630_103852_000067.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000196_weak_20260630_103852_000067.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000196_weak_20260630_103852_000067.jpg
images_weak_noise_raw/weak_20260630_103854_000068.jpg,images_weak_noise_raw,197,9,0,6,3,0,2,1,3,3,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000197_weak_20260630_103854_000068.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000197_weak_20260630_103854_000068.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000197_weak_20260630_103854_000068.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000197_weak_20260630_103854_000068.jpg
images_weak_noise_raw/weak_20260630_103855_000069.jpg,images_weak_noise_raw,198,12,1,7,4,0,0,1,7,4,1,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000198_weak_20260630_103855_000069.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000198_weak_20260630_103855_000069.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000198_weak_20260630_103855_000069.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000198_weak_20260630_103855_000069.jpg
images_weak_noise_raw/weak_20260630_103857_000070.jpg,images_weak_noise_raw,199,11,0,9,2,0,1,1,7,2,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000199_weak_20260630_103857_000070.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000199_weak_20260630_103857_000070.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000199_weak_20260630_103857_000070.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000199_weak_20260630_103857_000070.jpg
images_weak_noise_raw/weak_20260630_103858_000071.jpg,images_weak_noise_raw,200,11,0,11,0,0,0,1,10,0,2,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000200_weak_20260630_103858_000071.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000200_weak_20260630_103858_000071.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000200_weak_20260630_103858_000071.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000200_weak_20260630_103858_000071.jpg
images_weak_noise_raw/weak_20260630_103900_000072.jpg,images_weak_noise_raw,201,7,0,6,1,0,0,1,5,1,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000201_weak_20260630_103900_000072.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000201_weak_20260630_103900_000072.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000201_weak_20260630_103900_000072.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000201_weak_20260630_103900_000072.jpg
images_weak_noise_raw/weak_20260630_103902_000073.jpg,images_weak_noise_raw,202,8,0,5,3,0,0,0,5,3,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000202_weak_20260630_103902_000073.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000202_weak_20260630_103902_000073.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000202_weak_20260630_103902_000073.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000202_weak_20260630_103902_000073.jpg
images_weak_noise_raw/weak_20260630_103903_000074.jpg,images_weak_noise_raw,203,3,0,1,2,0,0,0,1,2,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000203_weak_20260630_103903_000074.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000203_weak_20260630_103903_000074.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000203_weak_20260630_103903_000074.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000203_weak_20260630_103903_000074.jpg
images_weak_noise_raw/weak_20260630_103905_000075.jpg,images_weak_noise_raw,204,2,0,2,0,0,0,0,2,0,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000204_weak_20260630_103905_000075.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000204_weak_20260630_103905_000075.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000204_weak_20260630_103905_000075.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000204_weak_20260630_103905_000075.jpg
images_weak_noise_raw/weak_20260630_103907_000076.jpg,images_weak_noise_raw,205,14,0,10,4,0,0,1,9,4,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000205_weak_20260630_103907_000076.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000205_weak_20260630_103907_000076.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000205_weak_20260630_103907_000076.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000205_weak_20260630_103907_000076.jpg
images_weak_noise_raw/weak_20260630_103909_000077.jpg,images_weak_noise_raw,206,10,0,8,2,0,0,0,8,2,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000206_weak_20260630_103909_000077.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000206_weak_20260630_103909_000077.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000206_weak_20260630_103909_000077.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000206_weak_20260630_103909_000077.jpg
images_weak_noise_raw/weak_20260630_103910_000078.jpg,images_weak_noise_raw,207,3,0,2,1,0,0,0,2,1,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000207_weak_20260630_103910_000078.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000207_weak_20260630_103910_000078.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000207_weak_20260630_103910_000078.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000207_weak_20260630_103910_000078.jpg
images_weak_noise_raw/weak_20260630_103912_000079.jpg,images_weak_noise_raw,208,4,0,4,0,0,0,0,4,0,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000208_weak_20260630_103912_000079.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000208_weak_20260630_103912_000079.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000208_weak_20260630_103912_000079.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000208_weak_20260630_103912_000079.jpg
images_weak_noise_raw/weak_20260630_103915_000080.jpg,images_weak_noise_raw,209,4,0,3,1,0,0,0,3,1,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000209_weak_20260630_103915_000080.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000209_weak_20260630_103915_000080.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000209_weak_20260630_103915_000080.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000209_weak_20260630_103915_000080.jpg
images_weak_noise_raw/weak_20260630_103919_000081.jpg,images_weak_noise_raw,210,13,0,12,1,0,0,1,11,1,1,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000210_weak_20260630_103919_000081.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000210_weak_20260630_103919_000081.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000210_weak_20260630_103919_000081.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000210_weak_20260630_103919_000081.jpg
images_weak_noise_raw/weak_20260630_103920_000082.jpg,images_weak_noise_raw,211,17,0,13,4,0,0,1,12,4,1,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000211_weak_20260630_103920_000082.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000211_weak_20260630_103920_000082.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000211_weak_20260630_103920_000082.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000211_weak_20260630_103920_000082.jpg
images_weak_noise_raw/weak_20260630_103922_000083.jpg,images_weak_noise_raw,212,18,0,14,4,0,0,0,14,4,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000212_weak_20260630_103922_000083.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000212_weak_20260630_103922_000083.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000212_weak_20260630_103922_000083.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000212_weak_20260630_103922_000083.jpg
images_weak_noise_raw/weak_20260630_103923_000084.jpg,images_weak_noise_raw,213,21,0,14,7,0,0,0,14,7,1,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000213_weak_20260630_103923_000084.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000213_weak_20260630_103923_000084.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000213_weak_20260630_103923_000084.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000213_weak_20260630_103923_000084.jpg
images_weak_noise_raw/weak_20260630_103927_000085.jpg,images_weak_noise_raw,214,8,0,3,5,0,0,0,3,5,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000214_weak_20260630_103927_000085.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000214_weak_20260630_103927_000085.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000214_weak_20260630_103927_000085.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000214_weak_20260630_103927_000085.jpg
images_weak_noise_raw/weak_20260630_103928_000086.jpg,images_weak_noise_raw,215,5,0,3,2,0,1,0,2,2,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000215_weak_20260630_103928_000086.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000215_weak_20260630_103928_000086.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000215_weak_20260630_103928_000086.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000215_weak_20260630_103928_000086.jpg
images_weak_noise_raw/weak_20260630_103931_000087.jpg,images_weak_noise_raw,216,5,0,3,2,0,0,1,2,2,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000216_weak_20260630_103931_000087.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000216_weak_20260630_103931_000087.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000216_weak_20260630_103931_000087.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000216_weak_20260630_103931_000087.jpg
images_weak_noise_raw/weak_20260630_103932_000088.jpg,images_weak_noise_raw,217,5,1,4,0,1,0,1,3,0,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000217_weak_20260630_103932_000088.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000217_weak_20260630_103932_000088.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000217_weak_20260630_103932_000088.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000217_weak_20260630_103932_000088.jpg
images_weak_noise_raw/weak_20260630_103934_000089.jpg,images_weak_noise_raw,218,4,0,3,1,0,0,0,3,1,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000218_weak_20260630_103934_000089.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000218_weak_20260630_103934_000089.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000218_weak_20260630_103934_000089.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000218_weak_20260630_103934_000089.jpg
images_weak_noise_raw/weak_20260630_103935_000090.jpg,images_weak_noise_raw,219,3,0,1,2,0,1,0,0,2,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000219_weak_20260630_103935_000090.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000219_weak_20260630_103935_000090.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000219_weak_20260630_103935_000090.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000219_weak_20260630_103935_000090.jpg
images_weak_noise_raw/weak_20260630_103937_000091.jpg,images_weak_noise_raw,220,5,0,4,1,0,0,1,3,1,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000220_weak_20260630_103937_000091.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000220_weak_20260630_103937_000091.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000220_weak_20260630_103937_000091.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000220_weak_20260630_103937_000091.jpg
images_weak_noise_raw/weak_20260630_103951_000092.jpg,images_weak_noise_raw,221,5,0,4,1,0,0,1,3,1,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000221_weak_20260630_103951_000092.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000221_weak_20260630_103951_000092.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000221_weak_20260630_103951_000092.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000221_weak_20260630_103951_000092.jpg
images_weak_noise_raw/weak_20260630_103953_000093.jpg,images_weak_noise_raw,222,5,0,2,3,0,1,1,0,3,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000222_weak_20260630_103953_000093.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000222_weak_20260630_103953_000093.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000222_weak_20260630_103953_000093.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000222_weak_20260630_103953_000093.jpg
images_weak_noise_raw/weak_20260630_103958_000094.jpg,images_weak_noise_raw,223,4,0,2,2,0,1,1,0,2,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000223_weak_20260630_103958_000094.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000223_weak_20260630_103958_000094.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000223_weak_20260630_103958_000094.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000223_weak_20260630_103958_000094.jpg
images_weak_noise_raw/weak_20260630_104000_000095.jpg,images_weak_noise_raw,224,4,0,2,2,0,0,1,1,2,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000224_weak_20260630_104000_000095.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000224_weak_20260630_104000_000095.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000224_weak_20260630_104000_000095.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000224_weak_20260630_104000_000095.jpg
images_weak_noise_raw/weak_20260630_104001_000096.jpg,images_weak_noise_raw,225,10,0,7,3,0,0,0,7,3,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000225_weak_20260630_104001_000096.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000225_weak_20260630_104001_000096.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000225_weak_20260630_104001_000096.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000225_weak_20260630_104001_000096.jpg
images_weak_noise_raw/weak_20260630_104003_000097.jpg,images_weak_noise_raw,226,13,0,7,6,0,0,0,7,6,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000226_weak_20260630_104003_000097.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000226_weak_20260630_104003_000097.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000226_weak_20260630_104003_000097.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000226_weak_20260630_104003_000097.jpg
images_weak_noise_raw/weak_20260630_104004_000098.jpg,images_weak_noise_raw,227,20,0,13,7,0,0,0,13,7,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000227_weak_20260630_104004_000098.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000227_weak_20260630_104004_000098.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000227_weak_20260630_104004_000098.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000227_weak_20260630_104004_000098.jpg
images_weak_noise_raw/weak_20260630_104006_000099.jpg,images_weak_noise_raw,228,12,0,10,2,0,0,0,10,2,1,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000228_weak_20260630_104006_000099.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000228_weak_20260630_104006_000099.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000228_weak_20260630_104006_000099.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000228_weak_20260630_104006_000099.jpg
images_weak_noise_raw/weak_20260630_104007_000100.jpg,images_weak_noise_raw,229,22,0,20,2,0,0,0,20,2,1,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000229_weak_20260630_104007_000100.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000229_weak_20260630_104007_000100.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000229_weak_20260630_104007_000100.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000229_weak_20260630_104007_000100.jpg
images_weak_noise_raw/weak_20260630_104009_000101.jpg,images_weak_noise_raw,230,14,0,10,4,0,4,1,5,4,1,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000230_weak_20260630_104009_000101.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000230_weak_20260630_104009_000101.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000230_weak_20260630_104009_000101.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000230_weak_20260630_104009_000101.jpg
images_weak_noise_raw/weak_20260630_104011_000102.jpg,images_weak_noise_raw,231,5,0,4,1,0,0,0,4,1,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000231_weak_20260630_104011_000102.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000231_weak_20260630_104011_000102.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000231_weak_20260630_104011_000102.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000231_weak_20260630_104011_000102.jpg
images_weak_noise_raw/weak_20260630_104013_000103.jpg,images_weak_noise_raw,232,3,0,2,1,0,0,0,2,1,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000232_weak_20260630_104013_000103.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000232_weak_20260630_104013_000103.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000232_weak_20260630_104013_000103.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000232_weak_20260630_104013_000103.jpg
images_weak_noise_raw/weak_20260630_104014_000104.jpg,images_weak_noise_raw,233,4,0,3,1,0,0,0,3,1,0,policy_replay_lab/outputs/session_20260630_103628/analysis/old_policy_debug/frame_000233_weak_20260630_104014_000104.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/new_policy_debug/frame_000233_weak_20260630_104014_000104.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/heuristics_only_debug/frame_000233_weak_20260630_104014_000104.jpg,policy_replay_lab/outputs/session_20260630_103628/analysis/comparison_debug/frame_000233_weak_20260630_104014_000104.jpg
